link,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Sleeve length,Jacket length,Top part material,Filling,Insert material,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zalando.co.uk/nly-by-nelly-feel-free-dress-occasion-wear-black-neg21c0hk-q11.html,Nly by Nelly,FEEL FREE DRESS , Occasion wear,Occasion dresses,Â£64.99,black,--,--,Satin,--,"97% polyester, 3% elastane",100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Laces,Backless,Plain,"Zip fastening, bust darts, slip",NEG21C0HK-Q11,Long,Spaghetti straps,"59.0 "" (Size 8)",Bodycon,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-ivory-m0921c0ay-a11.html,Mascara,Occasion wear,,Occasion dresses,Â£259.99,ivory,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Laces,Backless,Plain,"Padded bust, slip, sequins",M0921C0AY-A11,Long,Sleeveless,"63.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-ivory-m0921c0ay-a11.html,Mascara,Occasion wear,,Occasion dresses,Â£259.99,multi black,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Laces,Backless,Plain,"Padded bust, slip, sequins",M0921C0AY-A11,Long,Sleeveless,"63.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-ivory-m0921c0ay-a11.html,Mascara,Occasion wear,,Occasion dresses,Â£259.99,teal,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Laces,Backless,Plain,"Padded bust, slip, sequins",M0921C0AY-A11,Long,Sleeveless,"63.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-savannah-cocktail-dress-party-dress-navy-ls721c0fu-k11.html,Lace & Beads,SAVANNAH , Occasion wear,Occasion dresses,Â£104.99,navy,--,--,Chiffon,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Crew neck,Plain,"Sequins, rhinestones",LS721C0FU-K11,Long,Extra short,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","13.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-savannah-cocktail-dress-party-dress-navy-ls721c0fu-k11.html,Lace & Beads,SAVANNAH , Occasion wear,Occasion dresses,Â£104.99,nude/silver,--,--,Chiffon,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Crew neck,Plain,"Sequins, rhinestones",LS721C0FU-K11,Long,Extra short,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","13.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-savannah-cocktail-dress-party-dress-navy-ls721c0fu-k11.html,Lace & Beads,SAVANNAH , Occasion wear,Occasion dresses,Â£104.99,sage,--,--,Chiffon,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Crew neck,Plain,"Sequins, rhinestones",LS721C0FU-K11,Long,Extra short,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","13.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-occasion-wear-ivory-j3121c07u-a11.html,Jarlo,Occasion wear,,Occasion dresses,Â£174.99,ivory,--,--,--,--,"97% polyester, 3% elastane","98% polyester, 2% elastane","Do not tumble dry, Do not wash",--,--,--,Zip,--,Plain,"Padded bust, slip, wired bustier",J3121C07U-A11,Long,"Strapless, sleeveless","52.0 "" (Size 8)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-occasion-wear-ivory-j3121c07u-a11.html,Jarlo,Occasion wear,,Occasion dresses,Â£174.99,black,--,--,--,--,"97% polyester, 3% elastane","98% polyester, 2% elastane","Do not tumble dry, Do not wash",--,--,--,Zip,--,Plain,"Padded bust, slip, wired bustier",J3121C07U-A11,Long,"Strapless, sleeveless","52.0 "" (Size 8)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/swing-occasion-wear-flamingo-pink-sg721c0m1-f11.html,Swing,DRESS , Occasion wear,Occasion dresses,Â£159.99,flamingo pink,--,--,Jersey,--,"95% polyamide, 5% elastane",100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Low-cut v-neck,Marl,Sequins,SG721C0M1-F11,Long,"Spaghetti straps, sleeveless","64.0 "" (Size 10)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/diane-von-furstenberg-dress-occasion-wear-black-df221c0b5-q12.html,Diane von Furstenberg,DRESS , Jersey dress,Occasion dresses,Â£350.00,video overlay,--,--,Jersey,--,100% viscose,--,Dry clean only,Standing collar,--,--,Zip,--,Print,Shoulder pads,DF221C0B5-Q12,Long,Extra short,"55.0 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/diane-von-furstenberg-dress-occasion-wear-black-df221c0b5-q12.html,Diane von Furstenberg,DRESS , Jersey dress,Occasion dresses,Â£350.00,black,--,--,Jersey,--,100% viscose,--,Dry clean only,Standing collar,--,--,Zip,--,Print,Shoulder pads,DF221C0B5-Q12,Long,Extra short,"55.0 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/diane-von-furstenberg-dress-occasion-wear-black-df221c0b5-q12.html,Diane von Furstenberg,DRESS , Jersey dress,Occasion dresses,Â£350.00,black,--,--,Jersey,--,100% viscose,--,Dry clean only,Standing collar,--,--,Zip,--,Print,Shoulder pads,DF221C0B5-Q12,Long,Extra short,"55.0 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/wal-g-jennifer-dress-occasion-wear-pearl-grey-wg021c0oi-a11.html,WAL G.,JENNIFER DRESS , Occasion wear,Occasion dresses,Â£43.99,pearl grey,--,--,--,--,"95% polyester, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C",--,--,--,Zip,Cache-coeur,Plain,--,WG021C0OI-A11,Long,Spaghetti straps,"59.0 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-visittas-v-neck-ankle-dress-occasion-wear-navy-v1021c2wr-k11.html,Vila,VISITTAS V NECK ANKLE DRESS , Occasion wear,Occasion dresses,Â£46.74,navy ,--,--,Satin,--,100% polyester,--,"Do not tumble dry, machine wash at 30Â°C",--,--,--,--,Cache-coeur,Plain,Elasticated waist,V1021C2WR-K11,Calf-length,"19.0 "" (Size 8)","53.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/wal-g-rochelle-maxi-dress-occasion-wear-blush-pink-wg021c0o3-j11.html,WAL G.,ROCHELLE MAXI DRESS , Occasion wear,Occasion dresses,Â£41.99,blush pink,--,--,--,--,"95% polyester, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C",--,--,--,Zip,Cache-coeur,Plain,--,WG021C0O3-J11,Long,Sleeveless,"55.0 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-soft-rose-m0921c0ds-j11.html,Mascara,Occasion wear,,Occasion dresses,Â£199.99,soft rose,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Padded bust, slip, rhinestones, embroidery",M0921C0DS-J11,Long,Spaghetti straps,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-soft-rose-m0921c0ds-j11.html,Mascara,Occasion wear,,Occasion dresses,Â£199.99,black,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Padded bust, slip, rhinestones, embroidery",M0921C0DS-J11,Long,Spaghetti straps,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-virilla-v-neck-dress-occasion-wear-navy-v1021c2w5-k11.html,Vila,VIRILLA , Occasion wear,Occasion dresses,Â£54.99,navy ,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Volant collar,--,--,Zip,--,Plain,"Bust darts, slip",V1021C2W5-K11,Long,Extra short,"55.0 "" (Size 8)",Regular Fit,--,"13.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-virilla-v-neck-dress-occasion-wear-navy-v1021c2w5-k11.html,Vila,VIRILLA , Occasion wear,Occasion dresses,Â£54.99,misty rose,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Volant collar,--,--,Zip,--,Plain,"Bust darts, slip",V1021C2W5-K11,Long,Extra short,"55.0 "" (Size 8)",Regular Fit,--,"13.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/yas-yastyra-ankle-dress-celeb-occasion-wear-star-white-y0121c1sq-a11.html,YAS,YASTYRA ANKLE DRESS  CELEB , Occasion wear,Occasion dresses,Â£199.99,star white,--,--,"Satin, tulle",--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,Asymmetrical,--,Zip,--,Plain,Padded bust,Y0121C1SQ-A11,Long,"Strapless, sleeveless","54.0 "" (Size S)",Regular Fit,--,"15.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-alexis-occasion-wear-blue-ls721c0cl-k11.html,Lace & Beads,ALEXIS , Occasion wear,Occasion dresses,Â£109.99,blue,--,--,Tulle,--,100% polyester,100% polyester,Hand wash only,--,--,--,Zip,Backless,--,"Padded bust, slip, sequins, rhinestones",LS721C0CL-K11,Long,Sleeveless,"60.0 "" (Size 8)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/yas-yasdothea-celeb-occasion-wear-star-white-y0121c1sh-a11.html,YAS,YASDOTHEA CELEB  , Occasion wear,Occasion dresses,Â£174.99,star white,--,--,--,--,100% viscose,100% cotton,"Do not tumble dry, machine wash at 30Â°C",--,--,--,--,Low-cut v-neck,Plain,"Bust darts, slip, Crochet Detailing",Y0121C1SH-A11,Calf-length,"27.0 "" (Size S)","44.0 "" (Size S)",Regular Fit,--,"14.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-diva-occasion-wear-dark-olive-ls721c0go-m11.html,Lace & Beads,DIVA , Occasion wear,Occasion dresses,Â£84.99,dark olive,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Hand wash only",--,--,--,Zip,Backless,Plain,Slip,LS721C0GO-M11,Long,Short,"58.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vimilina-halterneck-dress-occasion-wear-total-eclipse-v1021c1dv-k11.html,Vila,VIMILINA HALTERNECK  , Occasion wear,Occasion dresses,Â£54.99,video overlay,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",--,--,--,Zip,Crew neck,Plain,Slip,V1021C1DV-K11,Long,Sleeveless,"60.0 "" (Size 8)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 8","10.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vimilina-halterneck-dress-occasion-wear-total-eclipse-v1021c1dv-k11.html,Vila,VIMILINA HALTERNECK  , Occasion wear,Occasion dresses,Â£54.99,total eclipse,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",--,--,--,Zip,Crew neck,Plain,Slip,V1021C1DV-K11,Long,Sleeveless,"60.0 "" (Size 8)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 8","10.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vimilina-halterneck-dress-occasion-wear-total-eclipse-v1021c1dv-k11.html,Vila,VIMILINA HALTERNECK  , Occasion wear,Occasion dresses,Â£54.99,ashley blue,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",--,--,--,Zip,Crew neck,Plain,Slip,V1021C1DV-K11,Long,Sleeveless,"60.0 "" (Size 8)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 8","10.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vimilina-halterneck-dress-occasion-wear-total-eclipse-v1021c1dv-k11.html,Vila,VIMILINA HALTERNECK  , Occasion wear,Occasion dresses,Â£54.99,black,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",--,--,--,Zip,Crew neck,Plain,Slip,V1021C1DV-K11,Long,Sleeveless,"60.0 "" (Size 8)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 8","10.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vimilina-halterneck-dress-occasion-wear-total-eclipse-v1021c1dv-k11.html,Vila,VIMILINA HALTERNECK  , Occasion wear,Occasion dresses,Â£54.99,darkest spruce,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",--,--,--,Zip,Crew neck,Plain,Slip,V1021C1DV-K11,Long,Sleeveless,"60.0 "" (Size 8)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 8","10.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vimilina-halterneck-dress-occasion-wear-total-eclipse-v1021c1dv-k11.html,Vila,VIMILINA HALTERNECK  , Occasion wear,Occasion dresses,Â£54.99,pale mauve,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",--,--,--,Zip,Crew neck,Plain,Slip,V1021C1DV-K11,Long,Sleeveless,"60.0 "" (Size 8)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 8","10.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vimilina-halterneck-dress-occasion-wear-total-eclipse-v1021c1dv-k11.html,Vila,VIMILINA HALTERNECK  , Occasion wear,Occasion dresses,Â£54.99,wine tasting,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",--,--,--,Zip,Crew neck,Plain,Slip,V1021C1DV-K11,Long,Sleeveless,"60.0 "" (Size 8)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 8","10.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-black-m0921c0dz-q11.html,Mascara,Cocktail dress / Party dress,,Occasion dresses,Â£229.99,black,--,--,Tulle,--,100% polyester,100% polyester,Do not tumble dry,--,--,--,Zip,Backless,Plain,"Padded bust, slip, rhinestones",M0921C0DZ-Q11,Long,"Sleeveless, spaghetti straps","61.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/adrianna-papell-long-beaded-ballgown-occasion-wear-candied-ginger-ad421c0ex-j11.html,Adrianna Papell,LONG BEADED BALLGOWN , Occasion wear,Occasion dresses,Â£334.99,candied ginger,--,--,Tulle,--,100% polyester,100% polyester,Do not wash,--,--,--,Zip,Low-cut v-neck,--,"Bust darts, slip, sequins, rhinestones",AD421C0EX-J11,Long,Short,"59.0 "" (Size 8)",Regular Fit,--,"14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/maya-deluxe-long-sleeve-modest-embellished-occasion-wear-burnt-amber-m2z21c09c-h11.html,Maya Deluxe,LONG SLEEVE MODEST EMBELLISHED , Occasion wear,Occasion dresses,Â£129.99,burnt amber,--,--,"Jersey, tulle",--,100% polyester,100% polyester,"Do not tumble dry, Hand wash only",Standing collar,--,--,Zip,--,--,"Sequins, slip, rhinestones",M2Z21C09C-H11,Long,Long,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/wal-g-tazmin-sequin-maxi-dress-occasion-wear-black-wg021c0ro-q11.html,WAL G.,TAZMIN SEQUIN MAXI DRESS , Occasion wear,Occasion dresses,Â£54.99,black,--,--,Jersey,--,"95% polyester, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C",--,--,--,Zip,Low-cut v-neck,Plain,"Padded bust, sequins",WG021C0RO-Q11,Long,Spaghetti straps,"59.5 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-taupe-m0921c0e6-b11.html,Mascara,Occasion wear,,Occasion dresses,Â£199.99,taupe,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Padded bust, slip, sequins, rhinestones",M0921C0E6-B11,Long,"Spaghetti straps, sleeveless",--,Loose Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-taupe-m0921c0e6-b11.html,Mascara,Occasion wear,,Occasion dresses,Â£199.99,red,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Padded bust, slip, sequins, rhinestones",M0921C0E6-B11,Long,"Spaghetti straps, sleeveless",--,Loose Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/yas-yasdelia-maxi-dress-celeb-occasion-wear-antique-white-y0121c1si-a11.html,YAS,YASDELIA MAXI DRESS CELEB , Occasion wear,Occasion dresses,Â£104.99,antique white,--,--,Satin,--,100% polyester,"50% polyester, 50% viscose","Do not tumble dry, Do not wash",--,--,--,Zip,Crew neck,Plain,Bust darts,Y0121C1SI-A11,Long,Short,"69.5 "" (Size S)",Slim Fit,"Our model is 5' 11""  tall and is wearing size S","14.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vikatelyn-halterneck-dress-occasion-wear-rose-smoke-v1021c2f5-j11.html,Vila,VIKATELYN HALTERNECK DRESS , Occasion wear,Occasion dresses,Â£54.99,rose smoke,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Crew neck,Plain,"Belt included, slip, bow",V1021C2F5-J11,Long,Sleeveless,"57.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","10.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vikatelyn-halterneck-dress-occasion-wear-rose-smoke-v1021c2f5-j11.html,Vila,VIKATELYN HALTERNECK DRESS , Occasion wear,Occasion dresses,Â£54.99,jadeite,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Crew neck,Plain,"Belt included, slip, bow",V1021C2F5-J11,Long,Sleeveless,"57.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","10.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-vikatelyn-halterneck-dress-occasion-wear-rose-smoke-v1021c2f5-j11.html,Vila,VIKATELYN HALTERNECK DRESS , Occasion wear,Occasion dresses,Â£54.99,navy blazer,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Crew neck,Plain,"Belt included, slip, bow",V1021C2F5-J11,Long,Sleeveless,"57.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","10.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-starlette-occasion-wear-navy-j3121c083-k11.html,Jarlo,STARLETTE , Occasion wear,Occasion dresses,Â£159.99,navy,--,--,Satin,--,100% polyester,"98% polyester, 2% elastane",Dry clean only,Shawl collar,--,--,Zip,--,Plain,"Button row, slip, decorative buttons",J3121C083-K11,Long,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-starlette-occasion-wear-navy-j3121c083-k11.html,Jarlo,STARLETTE , Occasion wear,Occasion dresses,Â£159.99,pink,--,--,Satin,--,100% polyester,"98% polyester, 2% elastane",Dry clean only,Shawl collar,--,--,Zip,--,Plain,"Button row, slip, decorative buttons",J3121C083-K11,Long,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/wal-g-maggie-v-neck-dress-occasion-wear-baby-blue-wg021c0or-k11.html,WAL G.,MAGGIE V NECK DRESS , Jersey dress,Occasion dresses,Â£46.99,baby blue,--,--,Jersey,--,"95% polyester, 5% elastane",--,--,--,--,--,Zip,Low-cut v-neck,Plain,--,WG021C0OR-K11,Long,"Sleeveless, short","57.5 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
