,Random order,Original order,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Jacket length,Top part material,Filling,Insert material,Sleeves material,Back material,Middle part material,Outer leg length,Licensed characters,Sport
1688,0.652332317,3421,Pinko,ROSARNO DRESS , Day dress,summer-dresses,329.99,pink,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Floral,,P6921C0C6-J11,Calf-length,"25.0 "" (Size 8)","53.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",,,,,,,,,,
1689,0.7490709640000001,4064,Glamorous Bloom,MIDI WRAP DRESS , Day dress,summer-dresses,47.99,white multi-coloured,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C",,,,Laces,Cache-coeur,Floral,Bust darts,GLI29F01Q-K11,Calf-length,"24.0 "" (Size 8)","49.5 "" (Size 8)",Loose Fit,,"14.0 "" (Size 8)",,,,,,,,,,
1690,0.315092876,2243,Pieces,PCDALLA MIDI DRESS , Day dress,summer-dresses,34.99,black,,,Satin,,100% polyester,,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",,,,Button,Crew neck,Polka dot,Inseam pockets,PE321C19K-Q11,Calf-length,"25.0 "" (Size S)","49.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
1691,0.217141175,2307,IVY & OAK,MACIA , Day dress,summer-dresses,239.99,army green,,,,,"54% polyester, 46% cotton",100% cotton,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,,"Bust darts, slip, embroidery",IV321C0BL-N11,Knee-length,3/4 length,"38.5 "" (Size 8)",Loose Fit,,"14.5 "" (Size 8)",,,,,,,,,,
1692,0.891095868,6266,WAL G.,SONIA HALTER NECK MAXI DRESS , Occasion wear,Occasion dresses,64.99,pastel,,,Satin,,"97% polyester, 3% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Zip,Backless,Plain,"Bust darts, padded bust",WG021C0PX-J11,Long,Sleeveless,"61.0 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10","13.5 "" (Size 10)",,,,,,,,,,
1693,0.390837631,5893,TWINSET,DRESS , Day dress,summer-dresses,254.99,multi-coloured,,,Chiffon,,100% viscose,100% polyester,Dry clean only,,,,,Crew neck,Floral,"Belt included, slip",TW321C07Z-T11,Knee-length,Elbow length,"37.5 "" (Size 10)",Regular Fit,,"14.5 "" (Size 10)",,,,,,,,,,
1694,0.9927172040000001,3820,MY TRUE ME TOM TAILOR,DRESS BLOUSE STYLE , Day dress,summer-dresses,59.99,black,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle, Do not bleach",,,,Button,Crew neck,Plain,,TOL21C01T-Q11,Knee-length,"24.0 "" (Size 18)","38.5 "" (Size 18)",Loose Fit,,"17.5 "" (Size 18)",,,,,,,,,,
1695,0.111142195,2370,Vero Moda,VMANNA PUFF DRESS , Day dress,summer-dresses,34.99,black multi-coloured,,,,,"99% polyester, 1% elastane",,"Do not tumble dry, machine wash at 30°C",Standing collar,,,Button,,Floral,,VE121C3BT-Q11,Calf-length,Elbow length,,Regular Fit,,,,,,,,,,,,
1696,0.88509865,3600,Esprit Maternity,DRESS SLEEVELESS , Day dress,summer-dresses,,pastel green,,,Chiffon,,100% polyester,"95% cotton, 5% elastane","Do not tumble dry, machine wash at 30°C",,,,,Cache-coeur,Plain,"Belt included, bust darts, slip",ES929F0AQ-C11,Knee-length,Sleeveless,"38.0 "" (Size 12)",Regular Fit,,"14.5 "" (Size 12)",,,,,,,,,,
1697,0.336220949,1627,YAS,YASROSALIE MIDI DRESS , Day dress,summer-dresses,59.99,black/red,,,,,100% viscose,,,,,,Zip,Crew neck,Floral,Bust darts,Y0121C1V1-Q11,Calf-length,Long,,Loose Fit,,,,,,,,,,,,
1698,0.572848926,5675,Vero Moda,VMBELLA DRESS , Day dress,summer-dresses,29.74,bordeaux,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,V-neck,Floral,"Elasticated waist, slip",VE121C2NZ-G11,Short,"17.0 "" (Size S)","35.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
1699,0.814675398,2128,Diesel,Day dress,,summer-dresses,224.99,black,,,,,"87% polyamide, 13% elastane",100% nylon,"Do not tumble dry, Hand wash only",Turn-down collar,,,Button,,Striped,"Bust darts, slip",DI121C0BQ-Q11,Short,"25.0 "" (Size S)","35.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
1700,0.09602192,6207,IVY & OAK BRIDAL,MALEA , Occasion wear,Occasion dresses,654.99,white,,,,,100% viscose,100% polyester,"Do not tumble dry, Do not wash",Standing collar,,,Zip,Backless,Plain,Crochet Detailing,IV521C02O-A11,Long,Short,"71.0 "" (Size 8)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 8","13.5 "" (Size 8)",,,,,,,,,,
1701,0.512020823,2875,Bruuns Bazaar,CHECKA JANY DRESS , Day dress,summer-dresses,119.99,pastel green,,,,,"97% polyester, 3% elastane",,"Machine wash at 40°C, do not tumble dry, Machine wash on gentle cycle",,,,,Square neck,Checked,,BR321C08Z-M11,Calf-length,"18.5 "" (Size 8)","44.0 "" (Size 8)",Regular Fit,,"8.5 "" (Size 8)",,,,,,,,,,
1702,0.878390841,6955,Gina Tricot,MISTY DRESS , Cocktail dress / Party dress,Cocktail Dresses,54.99,black,,,Satin,,"60% viscose, 40% polyamide",,"Machine wash at 40°C, do not tumble dry",,,,,Backless,,Adjustable straps,GID21C08L-Q11,Long,Spaghetti straps,"55.0 "" (Size 36)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 36","17.5 "" (Size 36)",,,,,,,,,,
1703,0.873966241,5783,Anna Field MAMA,2 PACK , Day dress,summer-dresses,27.89,black multi-coloured,,,Tulle,,"95% polyester, 5% elastane",100% polyester,"Do not tumble dry, machine wash at 30°C",,,,,Scoop neck,Floral,Slip,EX429F040-Q11,Extra short,Sleeveless,"36.0 "" (Size S)",Regular Fit,,,,,,,,,,,,
1704,0.8150503990000001,6444,Forever New,OPAL BIAS COWL MIDI DRESS , Cocktail dress / Party dress,Cocktail Dresses,109.99,burnt orange,,,Satin,,"97% polyester, 3% elastane",100% polyester,"Do not tumble dry, Do not wash",,,,Zip,Backless,Plain,"Adjustable straps, slip",FOD21C0FT-J11,Calf-length,Spaghetti straps,"46.5 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","12.5 "" (Size 8)",,,,,,,,,,
1705,0.896007283,1407,Superdry,Day dress,,summer-dresses,27.5,black,,,,,100% viscose,,"Do not tumble dry, Do not bleach",,,,Button,Crew neck,Plain,Border,SU221C0OY-Q11,Knee-length,Long,,Loose Fit,,,,,,,,100% viscose,,,,
1706,0.629696114,6530,Nly by Nelly,STAY CUTE DRESS , Cocktail dress / Party dress,Cocktail Dresses,34.99,white ,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Floral,"Bust darts, slip",NEG21C0IZ-T11,Short,"19.5 "" (Size 8)","34.5 "" (Size 8)",Regular Fit,,"14.5 "" (Size 8)",,,,,,,,,,
1707,0.216115535,708,YAS,YASMEGGIE MIDI SHIRT DRESS , Day dress,summer-dresses,69.99,pastel blue,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,Button,Low-cut v-neck,Floral,"Bust darts, belt included",Y0121C1WU-K11,Long,Short,"47.0 "" (Size S)",Regular Fit,,"14.0 "" (Size S)",,,,,,,,,,
1708,0.48924573,3673,Never Fully Dressed Tall,MIX TIERED DRESS , Day dress,summer-dresses,119.99,bright multi-coloured,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,Low-cut v-neck,Floral,"Bust darts, border",N0L21C01H-J11,Calf-length,"25.5 "" (Size 8)","51.5 "" (Size 8)",Loose Fit,,"14.0 "" (Size 8)",,,,,,,,,,
1709,0.992099079,663,JDY,JDYIVY MATHILDE DRESS , Day dress,summer-dresses,16.14,dusty pink,,,Sweat,,"62% cotton, 38% polyester",,"Machine wash at 40°C, do not tumble dry, A shrinkage of up to 5% may occur",,,,,Crew neck,Plain,,JY121C0PX-I11,Short,"25.5 "" (Size S)","33.5 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1710,0.41608229399999996,4605,Mango,VOLE,H ,summer-dresses,35.99,orange,,,,,100% cotton,100% viscose,"Do not tumble dry, machine wash at 30°C",,,,,Crew neck,Plain,,M9121C5IW-H11,Short,Elbow length,,Loose Fit,,,,,,,,,,,,
1711,0.401924535,3806,Bruuns Bazaar,VIOL BEAVIS DRESS , Day dress,summer-dresses,119.99,grey,,,,,"82% viscose, 18% cotton",,"Do not tumble dry, machine wash at 30°C",Standing collar,,,Laces,,Print,,BR321C09I-C11,Knee-length,"27.0 "" (Size 8)","40.0 "" (Size 8)",Loose Fit,,"14.0 "" (Size 8)",,,,,,,,,,
1712,0.19303953,7240,Jarlo,Cocktail dress / Party dress,,Cocktail Dresses,139.99,black,,,,,"95% polyester, 5% elastane","98% polyester, 2% elastane","Do not tumble dry, Do not wash",,,,Zip,Low-cut v-neck,Plain,"Padded bust, slip, wired bustier",J3121C07Q-Q11,Calf-length,Strapless,"39.5 "" (Size 8)",Slim Fit,,,,,,,,,,,,
1713,0.715892031,2376,Cream,MEISA DRESS , Day dress,summer-dresses,79.99,brown,,,Rib,,"63% polyester, 30% viscose, 7% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Marl,,CR221C0MW-O11,Knee-length,"25.0 "" (Size S)","42.0 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1714,0.9882917040000001,5906,ONLY Carmakoma,CARFLAKE LIFE KNEE  , Day dress,summer-dresses,25.99,black,,,,,"95% viscose, 5% elastane",,"Do not tumble dry, machine wash at 30°C, Do not iron, Do not bleach",,,,,,Plain,,ONA21C09F-Q11,Short,Short,"40.0 "" (Size S-14/16)",,,,,,,,,,,,,
1715,0.894092393,6733,Abercrombie & Fitch,PARTY WOVEN MIDI , Cocktail dress / Party dress,Cocktail Dresses,76.49,black,,,Satin,,"94% polyester, 6% elastane","97% polyester, 3% elastane",Machine wash at 30°C,,,,,,Plain,"Elasticated waist, bust darts, adjustable straps",A0F21C09F-Q11,Calf-length,Spaghetti straps,"50.5 "" (Size S)",Slim Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1716,0.7067778090000001,1230,Polo Ralph Lauren,PRINT CREPE MIDI SHIRTDRESS , Day dress,summer-dresses,264.99,bordeaux,,,,,100% cotton,,Machine wash at 40°C,Turn-down collar,,,Zip,Low-cut v-neck,Print,Bust darts,PO221C09Q-G11,Calf-length,Short,"51.0 "" (Size 10)",Regular Fit,,"13.0 "" (Size 10)",,,,,,,,,,
1717,0.321240311,6808,Guess by Marciano,DRESS , Cocktail dress / Party dress,Cocktail Dresses,179.99,green,,,Satin,,100% polyester,100% polyester,,,,,Zip,Crew neck,Animal print,,2GU21C09G-M11,Short,"27.0 "" (Size 10)","36.0 "" (Size 10)",Slim Fit,,"15.0 "" (Size 10)",,,,,,,,,,
1718,0.452847372,6736,Tommy Jeans,CUTOUT BODYCON DRESS , Cocktail dress / Party dress,Cocktail Dresses,69.99,purple,,,Rib,,"91% polyester, 9% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,,Plain,,TOB21C06N-I11,Calf-length,"Strapless, sleeveless","43.5 "" (Size S)",Bodycon,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1719,0.022687521000000002,167,Saint Tropez,Day dress,,summer-dresses,39.99,brown,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",Mandarin collar,,,,Low-cut v-neck,Print,,S2821C06T-B11,Knee-length,"18.5 "" (Size S)","40.5 "" (Size S)",Normal fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
1720,0.096350159,5417,GAP,MIDI DRESS , Day dress,summer-dresses,43.99,red,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Polka dot,,GP021C0KE-G11,Calf-length,Extra short,"45.5 "" (Size M)",Regular Fit,,"17.0 "" (Size M)",,,,,,,,,,
1721,0.604288284,4582,Mango,LOLI , Day dress,summer-dresses,35.99,green,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,Zip,Boat neck,Floral,,M9121C5GM-M11,Short,Short,,Regular Fit,,,,,,,,,,,,
1722,0.600966628,6644,Forever New,SCARF NECK DRESS , Cocktail dress / Party dress,Cocktail Dresses,99.99,bordeaux,,,Chiffon,,100% polyester,100% polyester,Hand wash only,Shawl collar,,,,Low-cut v-neck,Paisley,Slip,FOD21C0FM-I11,Extra short,"25.5 "" (Size 8)","34.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","18.5 "" (Size 8)",,,,,,,,,,
1723,0.696263283,852,YAS,YASCRANE KIMONO DRESS VIP , Day dress,summer-dresses,59.99,black multi-coloured,,,Satin,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Shawl collar,,,Belt,Cache-coeur,Floral,Belt included,Y0121G06A-T11,Knee-length,"17.5 "" (Size S)","43.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","15.5 "" (Size S)",,,,,,,,,,
1724,0.48474846200000005,4041,Love Copenhagen,LIKA DRESS , Day dress,summer-dresses,99.99,pastel green,,,,Semi-sheer,100% polyester,,,,,,Zip,Low-cut v-neck,Checked,,L1G21C05I-M11,Calf-length,Long,,Slim Fit,,"15.0 "" (Size 8)",,,,,,,,,,
1725,0.32130206699999997,3062,Superdry,Day dress,,summer-dresses,54.99,pink,,,,,100% lyocell,,,,,,,,Floral,,SU221C0ND-J11,Short,Long,,,,,,,,,,100% lyocell,,,,
1726,0.78825505,3187,Tommy Jeans,ESSENTIAL TEE DRESS , Day dress,summer-dresses,69.99,red,,,Sweat,,100% cotton,,"Machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Print,,TOB21C06Q-G11,Short,"23.0 "" (Size S)","32.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
1727,0.247979895,5614,ONLY,ONLCLARA LIFE MIDI DRESS , Day dress,summer-dresses,39.99,black multi-coloured,,,,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur",Standing collar,,,,Low-cut v-neck,Floral,"Adjustable straps, slip",ON321C1UV-Q11,Calf-length,"17.5 "" (Size 8)","50.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",,,,,,,,,,
1728,0.582280798,859,edc by Esprit,Day dress,,summer-dresses,29.99,pastel purple,,,,,100% cotton,,"Do not bleach, do not tumble dry, machine wash at 40°C",Hood,,,,,Plain,Inseam pockets,ED121C0YL-I11,Short,Long,,Regular Fit,,,,,,,,,,,,
1729,0.255944377,3144,SamsÃ¸e SamsÃ¸e,ANNMARI DRESS , Day dress,summer-dresses,169.99,pink,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Plain,Slip,SA321C0EN-J11,Calf-length,"26.0 "" (Size S)","47.0 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","17.5 "" (Size S)",,,,,,,,,,
1730,0.044776352,2266,Esprit,Day dress,,summer-dresses,29.99,black,,,,,"70% viscose, 25% polyamide, 5% elastane",,"Do not tumble dry, machine wash at 30°C",,,Side pockets,,Crew neck,Plain,,ES121C230-Q11,Short,Long,,Regular Fit,,,,,,,,,,,,
1731,0.605779957,797,Vila,VIKISSES SHIRT DRESS , Day dress,summer-dresses,47.99,red,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Floral,"Belt included, bust darts",V1021C32C-G11,Calf-length,"24.0 "" (Size 8)","43.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",,,,,,,,,,
1732,0.784646631,7235,Never Fully Dressed,Cocktail dress / Party dress,,Cocktail Dresses,104.99,blue,,,Satin,,"90% polyester, 10% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Plain,Bust darts,NEN21C04W-K11,Calf-length,"15.5 "" (Size 8)","47.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
1733,0.398961676,7555,Cotton On Petite,KELSEY HALTER MINI DRESS , Day dress,Cocktail Dresses,21.99,black,,,,Semi-sheer,100% viscose,,"Machine wash at 40°C, do not tumble dry",,,,Laces,Low-cut v-neck,Plain,,C6A21C009-Q11,Short,Strapless,"29.5 "" (Size S)",,,,,,,,,,,,,
1734,0.8855075109999999,455,ONLY,ONLMANOLIA DRESS , Day dress,summer-dresses,43.99,denim,,,Denim,,"99% cotton, 1% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Button,Low-cut v-neck,,Belt included,ON321C2OR-K11,Calf-length,"25.5 "" (Size S)","41.5 "" (Size S)",Regular Fit,,"14.0 "" (Size S)",,,,,,,,,,
1735,0.716660195,1092,Part Two,AMINASE , Day dress,summer-dresses,94.99,red,,,,,100% linen,,"Do not tumble dry, machine wash at 30°C",,,,,Low-cut v-neck,Plain,"Inseam pockets, bust darts",P2121C0E7-G11,Knee-length,Short,"39.0 "" (Size 8)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
1736,0.957957105,7603,Esqualo,DRESS WIDE SLEEVE , Day dress,Cocktail Dresses,74.99,white,,Yes,,Semi-sheer,"98% cotton, 2% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Plain,,ESM21C028-A11,Knee-length,"23.0 "" (Size 8)","38.0 "" (Size 8)",Regular Fit,,"13.5 "" (Size 8)",,,,,,,,,,
1737,0.9023671879999999,2589,byTiMo,FESTIVE MINI DRESS , Day dress,summer-dresses,279.99,bright multi-coloured,,,,,100% cotton,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Low-cut v-neck,Floral,Slip,BYH21C028-G11,Short,Short,"35.0 "" (Size S)",Regular Fit,,"14.5 "" (Size S)",,,,,,,,,,
1738,0.060965514000000005,442,Noa Noa,SOFT MOSS , Day dress,summer-dresses,99.99,grey,,,,,100% viscose,,,Shirt collar,,,Button,,Floral,Belt included,NN121C0EL-C11,Long,"24.0 "" (Size 8)","42.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",,,,,,,,,,,
1739,0.530540029,3408,Vero Moda Petite,VMHBECCA SHORT DRESS  , Day dress,summer-dresses,25.99,army green,,,,,"97% viscose, 3% elastane",,Machine wash at 30°C,,,,,Crew neck,Plain,,VM021C0CW-M11,Short,"17.0 "" (Size M)","33.0 "" (Size M)",Loose Fit,,"15.5 "" (Size M)",,,,,,,,,,
1740,0.850404038,2999,MUNTHE,CRYSTAL , Day dress,summer-dresses,554.99,pink,,,,,100% leather,"96% polyester, 4% elastane",Dry clean only,,,,,Crew neck,Plain,"Inseam pockets, bow, border",MUO21C00H-J11,Short,Elbow length,"34.5 "" (Size 8)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 8","21.5 "" (Size 8)",,,,,,,,,,
1741,0.548184386,3411,YAS Petite,YASBERLIN MIDI DRESS , Day dress,summer-dresses,69.99,bright multi-coloured,,,,,"74% viscose, 20% nylon, 6% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Floral,,YA521C033-J11,Calf-length,"23.0 "" (Size S)","41.0 "" (Size S)",Regular Fit,,"14.0 "" (Size S)",,,,,,,,,,
1742,0.9174113279999999,7095,Milly,POINTELLE DRESS , Cocktail dress / Party dress,Cocktail Dresses,409.99,black,,,"Lace, Knit",,"65% viscose, 35% nylon",,Dry clean only,,,,Zip,Crew neck,Plain,,M1221C04J-Q11,Knee-length,Short,,Bodycon,"Our model is 5' 10""  tall and is wearing size S",,,,,"92% nylon, 8% elastane",,,,,,
1743,0.398727436,7275,Jaded London,TIE FRONT DRESS  , Cocktail dress / Party dress,Cocktail Dresses,49.99,multi-coloured,,,Mesh,Semi-sheer,"90% polyester, 10% elastane",,"Do not tumble dry, Hand wash only",,Asymmetrical,,Laces,Low-cut v-neck,Print,Slip,JL021C02W-T11,Extra short,"27.0 "" (Size 8)","31.5 "" (Size 8)",Slim Fit,"Our model is 5' 11""  tall and is wearing size 8",,,,,,,,,,,
1744,0.922410904,1082,Vila,VIFALIAS SHORT DRESS , Day dress,summer-dresses,34.99,black multi-coloured,,,Chiffon,Semi-sheer,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,Laces,V-neck,Floral,"Bust darts, slip",V1021C2Y2-Q11,Knee-length,"24.5 "" (Size 8)","38.0 "" (Size 8)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",,,,,,,,,,
1745,0.39245606299999997,427,JDY,Day dress,,summer-dresses,25.99,dusty pink,,,Knit,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Hood,,,,,Marl,,JY121C0PU-J11,Knee-length,"23.0 "" (Size S)","36.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1746,0.114639966,6138,Alberta Ferretti,DRESS , Occasion wear,Occasion dresses,,pastel green,,,"Lace, chiffon",,100% silk,100% polyamide,Dry clean only,,,,Drawstring fastening,Low-cut v-neck,,"Slip, border",AF321C02N-M11,Long,Sleeveless,"55.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",,,,100% polyester,,,,,,
1747,0.7251369740000001,5626,Superdry,Day dress,,summer-dresses,20.0,army green,,,,,100% lyocell,,,,,,,,Plain,Inseam pockets,SU221C0CV-N11,Short,"17.0 "" (Size S)","34.5 "" (Size S)",Normal fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1748,0.954235802,3123,YAS,YASEMPA DRESS , Day dress,summer-dresses,59.99,black,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Plain,,Y0121C1QT-Q11,Calf-length,"25.5 "" (Size S)","44.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1749,0.694752878,5363,YAS,YASHOLI DRESS , Day dress,summer-dresses,59.99,pink,,,,,100% cotton,100% cotton,"Do not tumble dry, machine wash at 30°C",Standing collar,,,,Low-cut v-neck,Plain,"Bust darts, slip",Y0121C1UO-J11,Knee-length,Short,"33.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","18.0 "" (Size S)",,,,,,,,,,
1750,0.710039685,1914,Vero Moda Curve,VMGINNY SHORT DRESS , Day dress,summer-dresses,33.99,black,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Plain,Elasticated waist,VEE21C0CV-Q11,Short,Elbow length,"34.5 "" (Size 16)",Loose Fit,,"15.5 "" (Size 16)",,,,,,,,,,
1751,0.639430423,2835,Esprit,DRESSES , Day dress,summer-dresses,54.99,navy,,,Jersey,,100% cotton,,"Machine wash at 40°C, do not tumble dry, Machine wash on gentle cycle",,,,Button,Crew neck,Striped,,ES121C22D-K11,Knee-length,"16.5 "" (Size 8)","34.5 "" (Size 8)",Loose Fit,,,,,,,,,,,,
1752,0.605374396,6979,By Malina,FLORINE DRESS , Cocktail dress / Party dress,Cocktail Dresses,289.99,black/red,,,,,"80% viscose, 20% nylon","97% polyester, 3% elastane","Do not tumble dry, Do not wash",,,,Button,Crew neck,,Slip,BYC21C031-G11,Short,Short,"34.0 "" (Size 8)",Loose Fit,"Our model is 5' 11""  tall and is wearing size 8","12.5 "" (Size 8)",,,,,,,,,,
